21738,9601
8320,19078
30002,7565
50988,13442
25835,25675
28998,17115
32608,12518
23496,7113
47675,21514
26612,26904
15597,7783
42094,14548
50915,9323
26945,5658
28029,19445
21637,25573
35420,25914
60040,16373
30886,6467
55097,21551
27711,20083
50463,11987
55801,21344
21872,17943
27944,19300
22389,20267
13382,12986
11065,4899
48361,23625
41562,27071
46717,16078
40983,18481
8890,17753
23405,6939
14212,23420
51135,9576
39960,8133
27667,24227
33414,28404
37461,8162
8027,8358
51680,17825
20708,7006
52357,16984
41361,5331
55651,10258
47356,5763
54943,20946
37169,27255
52976,7672
20522,24666
22621,14508
36353,9955
38450,11407
18415,27115
17934,8566
38410,10204
40850,4380
40225,21307
36172,24273
11697,8237
45858,28998
56619,23592
21296,11119
52185,11929
19776,15494
29410,25637
40763,6796
21748,19059
14242,16931
21361,14454
28166,6419
31695,5368
61190,9414
51502,20544
56176,18514
29011,11985
14806,15130
23888,25155
18723,25100
42153,20607
49983,18249
33329,6738
39548,27271
8097,21670
42530,25294
41981,25923
19839,12215
54783,19747
35808,5912
42262,10804
8202,9429
39375,15630
38641,20778
33097,24700
52549,30383
21192,29611
47279,6519
55054,25692
8628,6642
48270,27463
32253,6502
8439,19946
32314,2509
13252,19896
51908,19212
20309,17829
26401,24795
34273,28042
28765,6962
35344,10928
51372,16688
17396,8342
7246,11390
44624,12356
39823,13474
15858,24258
49307,12918
49558,13318
7012,9439
22488,11494
36442,6094
49179,5201
22680,11341
10951,28165
55900,14285
7802,18773
20302,27570
35321,28103
19768,24584
55423,6509
6391,5924
6026,6689
28635,25575
45571,25777
27374,10652
21592,20016
20510,21596
43222,27573
51630,6813
55030,22201
48671,7121
22992,15799
49284,7271
29239,24416
32530,28085
21654,14022
41819,21559
20079,20118
28462,20428
26885,24510
22020,12118
17381,13048
51759,9647
26116,19483
6100,7941
7136,20386
41498,31835
34706,27184
6987,21556
14965,23592
26469,23171
50037,7133
35167,6295
57526,9338
26019,14064
60271,7391
54215,4714
8839,21244
22029,21070
35891,14991
6216,16839
7554,16669
15084,12578
10716,7081
33740,26833
6465,5480
7725,20084
39751,15714
41272,13777
49594,8167
54079,10844
17575,8594
54531,10672
20786,24315
22474,12325
39741,5734
51487,18513
45899,26293
34552,9979
6980,5932
3944,8805
8335,17771
7888,17813
49175,15693
12708,6605
32966,27860
56986,24523
19764,13995
20146,4778
10860,6182
15699,12417
16173,18649
10415,6968
1800,29627
19617,26866
12722,12943
41678,5872
51816,7030
26817,7915
51485,20300
34929,6757
14666,12516
39897,18610
36838,7397
38035,27192
10227,4952
7518,12278
34820,23996
34422,9766
53587,4497
28766,19873
52459,9943
58815,15810
56956,23211
26702,21446
55956,22518
27798,21757
40341,27248
20153,18680
6066,5691
15321,16486
41957,10993
20824,7613
40886,19331
50425,18014
41032,24908
14783,14321
33981,15612
35897,7146
48914,16570
53752,21084
39147,26717
8579,7396
10828,8134
38852,11493
13145,5179
39966,13667
19911,10888
20973,16080
27514,27593
7937,4855
25161,3538
47317,24763
55851,17829
54197,6006
6586,19891
9230,5604
45501,12104
32546,12400
21556,5531
55390,10141
36852,20561
37907,24388
27156,19069
20597,15624
39067,19105
36102,8088
43457,27313
57120,7689
24283,25458
27469,15769
15152,7950
47862,27545
12575,17550
48018,7416
45939,25391
27615,11730
10444,4982
54847,7556
7333,15121
49243,13069
48121,7843
56166,18523
49687,13272
49979,7637
56918,11351
56017,7147
46770,6891
46829,19475
47563,23689
41293,21271
5309,19382
41533,13502
52348,12311
39017,15522
39783,11513
55436,18405
54326,12673
40424,12397
34238,14685
53377,29133
17147,13580
28335,11143
21948,23917
8091,19013
25961,20637
7994,17332
40488,28091
16963,25789
55715,13639
8773,10765
14791,25127
21702,5620
42267,27614
52764,18747
2454,15383
55747,11374
8428,9132
36310,26628
41722,11839
34687,27354
25511,25461
21602,13195
9465,15025
26020,11229
27611,13302
31131,22698
33733,3774
16298,25493
52432,21240
6188,15976
36426,15438
22196,8436
21802,18922
17314,27354
58220,7376
9133,11398
47298,19000
21458,16347
54608,23744
33945,15366
31510,5825
36391,19502
34979,12755
15346,17159
50161,14260
50300,4928
13683,11894
24724,24874
25930,12420
19803,7915
28403,22283
48396,27888
45371,26685
49984,14168
6342,8105
19630,10521
48763,14963
40279,13673
25928,27183
38874,19836
55200,14452
30671,4419
20476,17860
49349,8002
53695,23768
54155,17090
37312,19156
14399,26029
54774,26078
14541,13402
22148,11769
14375,6285
8646,27619
5990,13446
31858,7540
26364,26721
38637,18039
21003,13712
54203,21865
38054,21758
37554,21260
37445,18488
48678,14737
31580,4508
19544,12890
18346,5670
26428,19921
40670,13932
38428,24157
56538,24692
9445,7946
35470,14816
13403,27035
13158,26735
17708,10945
33610,27611
39416,25293
19598,19790
6365,16330
7140,13991
18201,8109
28848,25929
22767,13927
54568,7420
50490,14169
41464,18455
38481,24326
34708,5004
54162,24124
3445,6084
12734,13786
19927,27657
34422,26182
25034,11358
19501,18579
53911,19953
41095,15004
22080,8794
26744,7226
54986,24171
50984,17770
31859,7392
19084,24291
19014,10168
53214,16972
22480,24344
51939,17670
8632,30134
21588,29830
22215,23923
41033,25432
41815,21019
27295,25460
51954,12973
20680,14441
56606,11546
55697,17928
12150,6786
15014,7674
46676,15380
20880,16564
22216,13846
37739,8036
20689,31090
52875,6771
26239,20421
12941,16861
55268,17513
21453,11944
55720,7964
53096,6323
41844,20032
23804,26170
20121,26507
18883,25147
16665,4713
26470,4910
34870,26478
42176,14729
20584,12431
40152,9490
22415,20364
52580,30069
31552,4717
46658,15952
15613,23499
4059,10144
42107,16931
34730,9445
37741,27505
22819,6068
34010,4750
40538,4350
12826,11080
25829,27158
46385,27771
14375,17341
33794,7938
20876,19111
21817,16986
44035,7104
56744,25465
12037,6963
29101,4313
14211,7934
28190,27522
6518,19455
26560,24035
20520,5070
7279,7822
14084,13730
19078,7596
27852,8132
51768,30746
41543,25513
9028,8848
28396,17440
41814,12246
41094,20537
54856,17633
3983,8872
56710,21697
6787,20844
37747,21273
21121,10748
23209,25704
57051,25104
53705,9959
49282,15156
12689,16357
51487,22725
56011,18921
29491,12057
16387,15364
25425,24561
42270,17788
2213,2349
15304,22654
39505,5081
40481,25074
46867,16548
38794,7832
21172,24555
49552,7961
54044,18033
19052,17996
6715,17863
17412,22754
48732,7315
33896,26214
32782,7620
26478,14867
32257,29897
41180,14975
45681,12588
54580,16788
38132,25893
7708,14880
43820,24706
27721,21720
15310,14130
7274,17661
7819,15304
38500,25534
36495,11480
8421,14627
35740,14196
39256,20908
27273,20908
51360,13103
28779,5509
28152,24062
38303,24418
54819,6557
20083,19058
57604,18459
55398,19214
30900,7272
60953,6151
47819,7276
7329,7026
13642,8069
21719,24013
34167,9719
51547,19952
15507,22007
51208,16348
52285,15455
18305,25037
34104,12250
34595,9501
55079,4707
55986,15805
37483,6368
13731,22111
14501,21536
35615,13785
54342,19157
54558,23860
21547,26165
44131,25373
42442,19650
6568,18487
5352,17011
21548,22046
34232,8102
27016,11289
35285,6084
59192,15382
17973,11407
47635,27585
27491,5973
17701,22753
41204,14685
13646,27655
19594,19324
22319,18578
12682,8083
48195,27221
54402,9090
23920,27096
7419,17285
20417,15236
39173,25734
7006,10897
37745,25942
12580,21100
41894,7144
10933,27980
13445,5042
42149,19308
34810,14267
53136,5917
15905,10741
63072,23445
17541,5945
15597,22585
3357,16989
52683,13397
20887,7481
51411,15901
8595,16966
48367,24367
41285,6748
6855,14147
13428,23511
8637,9322
7136,11528
13821,5025
40271,20427
39511,11177
23914,26999
38842,26105
8162,7880
55500,6593
55172,14550
54212,10497
39647,9663
39611,21882
48713,17486
36564,21093
21386,19586
56701,23741
13546,7951
26756,25790
17721,6815
55061,17724
49915,29242
49800,3381
39135,24751
22774,5816
11297,27581
36597,21056
26460,26217
6978,10273
55631,7150
19758,5915
21335,20759
27951,23975
37963,29783
18692,19204
17958,4888
12722,20706
49792,28724
26145,27556
47585,20398
40609,19313
53303,6644
27924,5046
57287,25263
40917,10479
40677,15904
36895,27567
53331,22480
13211,25067
55544,5379
26448,21015
33258,6914
42032,7621
22748,8584
52740,22316
50227,2596
54446,11890
47299,27491
42275,5533
32455,9440
22695,10324
40263,20153
21689,15426
9275,20614
54346,20356
34635,24236
55220,13247
56508,24638
33973,10920
26923,17860
33221,10266
15175,23171
14868,26168
5938,6211
9286,13236
50357,13576
13200,14580
49254,8001
22912,24739
51035,9510
28437,26054
9086,7695
53247,10751
27304,4754
32496,25293
56151,17577
15700,6127
33738,5916
28453,6436
10711,5708
13190,13514
7718,8461
43090,24227
29788,4899
39995,17953
55890,20759
56412,13107
14493,32087
50426,16681
22538,12659
26832,18077
30132,5077
33859,6820
35890,2907
13072,14096
27475,23464
56892,10792
54974,20802
34929,25712
52221,18849
52578,13132
56521,21212
41240,13252
42245,18472
10439,14913
15085,16660
54671,7685
7373,11896
22297,12778
39131,14889
55444,3724
39309,12907
34741,13853
44694,24512
6782,7777
22392,13966
22825,15030
19308,18792
30484,7625
10070,29477
43203,26638
25518,27431
7820,15977
20679,5030
57182,22776
39196,27042
21055,25257
6039,8513
51590,9304
18530,23615
22211,21371
28592,6246
41005,26926
52991,9684
55090,21572
19094,10765
22570,25569
15655,26766
19324,8816
46590,7726
53150,6497
22523,18968
38527,4152
19673,15708
26552,5089
14242,22501
34241,8889
38216,4127
55350,15431
42320,17446
52692,10911
42321,10221
44835,24244
21282,19204
38204,13571
40931,16682
52979,18800
39591,10245
9363,4808
14057,16601
40736,26916
36293,7853
35762,6819
38839,5593
36027,31106
20615,19086
40712,6227
56384,13365
36313,19592
19400,17496
34337,25887
36595,24896
15923,17936
9661,5609
39551,21198
30817,5366
44814,27588
22069,24531
40667,11649
41173,7106
56435,11621
54904,19842
49860,12649
4129,17661
7707,14405
36564,19945
13861,25824
52569,16204
40861,15278
19333,6096
15934,23952
46098,6675
32636,15190
51071,18566
40574,20725
13034,6398
19268,20467
27376,25932
54055,10946
14762,7825
29005,26084
39538,21559
36488,9745
26796,7808
43132,24255
29927,8166
29368,18698
10957,21400
29334,6614
29339,7869
24516,25940
56146,17840
11199,27484
6702,10262
54274,16977
12762,22434
12330,7336
33790,5636
45047,27044
7823,20211
32904,24757
19720,11784
32458,9382
51333,16778
43310,5968
54878,15585
19389,24743
33464,4701
15112,22326
27239,11088
8385,12070
40667,18934
53968,27498
33912,5194
42637,25361
43244,15698
27272,23944
39888,27774
33048,10838
12052,6386
30676,4420
61201,8744
39223,18207
38441,15610
57839,4747
41729,4592
15026,16054
12319,25101
40519,10988
4310,14875
52963,16412
10144,4648
48303,24613
14007,26593
25237,27505
48505,7965
17679,11302
1498,19834
15560,11001
52933,6726
5977,8104
44404,24582
15879,13945
16830,7150
55267,23958
38250,19773
54180,8597
50568,14817
27121,14377
6816,4633
7139,19379
57463,9791
26381,25240
13389,19983
61752,13871
55325,23758
50692,7971
21154,5888
14595,8604
33821,10007
38922,14434
8300,12587
51005,12129
13125,20779
53480,14107
51558,6188
52648,20776
42443,24722
32253,5656
19731,24040
15358,6447
36168,10175
8607,9098
60434,19454
50092,7069
24235,23729
36218,7851
40384,21309
14730,19015
19467,14984
36634,3929
19389,19501
33318,25263
35939,8804
29465,7382
36682,4784
56084,19659
42037,25419
39751,18802
36020,26718
8759,14143
55136,24606
29179,5027
36369,26491
46006,25636
48900,15173
46890,7106
36110,13428
57985,23536
5961,5474
38801,22152
44032,26730
27892,7480
25552,26029
27102,5268
22289,9999
57125,23403
48640,6148
28695,16129
34439,12535
52877,20103
32616,8686
8970,14160
53637,8676
48200,7987
13798,32085
42747,25854
9899,6122
31963,30066
20975,8603
53664,17818
13675,7060
8843,10193
40531,17424
36849,19945
57693,8967
22997,8062
52725,10374
16291,13061
34764,8460
15412,7279
35855,9063
8608,20200
21932,17709
51106,4557
34889,19621
47123,8039
26004,25082
39004,28199
12812,13109
55167,12720
22042,25881
8269,31573
21720,5080
22575,23825
54340,15152
19276,13970
50983,19750
10306,5141
21620,14164
29067,20496
19839,7395
51958,13961
20225,7354
40004,5570
42090,18013
11781,4898
53168,16488
51305,7872
17733,11102
4649,13285
52719,14931
46069,25116
37373,26484
52196,7558
40683,10982
54984,18169
58576,17841
54959,24388
51080,13935
15298,8118
55494,9094
16872,5902
52935,7620
30802,27897
39612,21893
54861,18927
62620,29641
7408,20197
6880,14280
37481,21058
40668,5626
28139,22058
48317,5086
7747,16191
58026,22930
34444,9035
12737,11983
47615,8070
36898,18523
21122,17381
62053,5895
35193,11611
63076,11944
47660,6595
54059,14962
61692,9769
7916,17530
20161,5592
28444,7069
21202,14163
19166,21586
34736,14444
16085,15775
60067,28596
50234,9039
27344,11440
9484,6286
53270,18469
45303,28095
42405,20896
16058,21868
22355,23287
13180,14379
18520,6597
41576,20849
13516,7084
37839,7963
34450,27482
8801,7200
13609,20622
52994,12581
18378,5732
39581,4647
33829,4500
37741,25395
37722,25107
21141,13590
13929,24989
4379,11877
26869,4318
24763,26795
49395,8459
6657,11320
43195,24988
56000,16702
15083,20640
6289,8986
52375,4757
22366,25911
14562,15961
39690,7130
8258,20610
29128,17002
53628,20859
32606,13380
57634,8164
39708,20700
54054,15036
34172,14951
36050,15257
22538,7058
14745,7405
54517,7256
39252,16125
39267,24805
52172,22369
36387,21320
34834,10885
54279,21080
26036,20474
38567,24473
49442,5228
14205,12724
23623,31696
5935,6078
40667,7158
7808,18493
9203,6957
38976,17270
12457,5306
10514,8228
21752,31495
53179,23158
26023,11088
53034,16998
29711,28822
23705,21417
34921,20970
47948,26056
19068,11101
24096,20606
35496,13386
56972,11211
41448,26404
38434,17279
20239,15958
18883,8912
27885,24077
56779,11774
35640,22707
40452,26921
3763,7642
21927,27306
45917,26704
9666,7697
56376,16040
38497,12086
26402,22385
41225,20736
12258,5373
3276,2948
7880,17467
15301,22085
13123,23181
18308,23390
15899,19982
56112,12962
11992,5861
9382,7725
19730,26439
15177,18008
51907,12799
22468,23654
36502,19659
38158,7941
14822,25766
12879,5382
28194,14864
12875,24458
41523,26972
25206,26842
55658,24200
51631,21702
48271,25755
41479,14427
30841,30040
52765,8494
35246,18655
22931,21493
52272,5686
29000,5006
15311,6524
12772,21051
7237,20060
16462,7247
32506,26252
7806,18528
14696,24737
8950,7134
9489,15483
29614,7033
39670,5764
27793,6265
6160,13823
7533,17002
8496,6575
40590,15770
12524,11661
41814,21855
22545,25956
12719,11321
7208,11592
9673,6703
15290,13341
53505,13583
54862,22750
27872,17614
19639,25211
20754,6964
16144,11160
47091,7728
4015,22651
17279,12277
55903,9840
14204,10748
22741,7190
47895,25479
12797,22501
56832,21520
4980,16789
52756,18568
53654,28669
35506,11499
43151,8528
52160,7677
18954,6509
55666,12505
10368,18536
8294,13350
36524,25505
33625,9252
28861,5841
26421,15745
16301,10628
50719,19828
34575,6774
35441,12632
39122,9941
10322,3740
14052,17616
52043,11829
8571,7755
16288,18461
20887,15436
10945,4880
16791,5526
32241,4479
8769,17709
56358,8447
55356,23569
27960,17885
44188,6585
6215,4935
33307,8989
20100,24304
37888,8016
33580,9402
35035,26893
20711,10002
39784,21024
53549,6657
27447,25320
36712,5250
18986,9396
49492,12947
8151,6845
26879,14050
34464,19317
28471,11693
20020,26528
55710,24557
55302,25182
53406,23567
28403,16742
18794,7803
20925,12401
30445,7690
18113,27099
43726,27119
15887,21112
12691,23861
34164,13540
19153,9035
7114,14133
13418,24758
26304,13655
15645,14832
27877,7961
54049,21876
54325,18439
5388,19373
35455,9833
56144,10838
19247,17834
21003,8767
11984,26852
16436,13263
34216,26601
57618,8444
20005,21111
7703,5484
36086,16776
26812,24616
24498,26456
25168,24078
14586,21170
20783,17179
4401,27395
7587,5506
49216,6020
54508,10737
54209,21844
50770,17343
40115,20995
15386,15460
20002,13358
28659,12164
40410,6050
7813,5731
7741,7985
13286,11780
56723,11878
9315,16474
14411,7456
7199,18128
51965,18998
52871,15916
13881,19926
49927,8170
36435,9174
52293,15485
48983,5376
48996,27356
47734,5648
15969,13366
45724,24928
19990,11169
43992,27012
45583,12339
29551,4103
54348,16022
13491,12149
21078,20596
54566,19441
38884,13034
35776,5297
54998,5075
20543,7954
19503,18536
40123,12982
49231,13865
22326,11488
35410,6255
46416,6521
10460,8578
47140,5108
4598,7571
53434,13038
26147,14102
35205,9154
17897,8382
38738,19066
16693,4657
57211,24266
52020,20792
46159,14272
20360,21057
37437,4485
6232,24081
51222,8682
28929,15841
29333,26692
8627,16470
35555,13911
48278,5562
35210,29037
24714,23728
48605,15061
52118,20921
29079,25535
30036,5946
51315,10479
51291,7080
52737,6464
56600,10184
9242,13352
50643,19777
34780,25936
50359,7556
39861,24933
12935,19282
8377,20848
16780,5973
51035,20812
40825,26634
36920,17496
29231,27714
14915,7787
46300,27069
44563,8063
13340,25778
28550,13532
55560,24208
6673,6567
38182,19693
19220,8790
15729,13236
38210,11771
32623,25987
34987,13870
52651,10591
4446,22810
16430,6590
48044,6125
35605,20263
40939,4876
39165,24527
48266,25649
20090,10350
28695,11014
50781,3286
30451,29517
50356,8261
30668,6759
53372,20407
26117,5348
41803,14217
19659,25900
17177,6859
13465,14236
52542,12078
42369,19457
48371,7704
26723,17551
35724,11047
22002,16778
54443,6840
27570,15926
48025,7191
12467,17105
28807,24498
33385,11550
15189,20905
53741,10906
13236,25820
28667,25690
36326,6667
17768,24170
54527,31153
56905,11533
56899,14848
54310,27178
7503,20390
22678,20811
20437,25212
19216,4656
53076,4816
6823,27037
29169,23002
3794,5947
38542,17207
54278,11013
8148,14398
41697,20509
52541,11180
13128,7731
21455,13345
11453,27654
22977,13143
57434,19457
41512,11754
48085,6970
6185,4731
17798,7527
27219,20631
8333,20026
54065,17824
36164,27736
8467,6999
49350,16976
23970,27326
26454,5204
56257,25026
18199,27476
28453,12924
7606,12272
22372,21495
28123,14286
18454,4772
56736,9272
27141,4827
21082,25397
40311,8177
29188,15174
19889,25387
26258,11471
51617,17638
15309,20641
25364,12358
19841,18286
33198,24679
27095,6466
46348,14277
58161,22819
54076,16966
6846,21030
35501,26721
15061,13474
34855,6870
27132,11126
14112,23044
11179,7537
43323,27853
22554,13612
56021,19322
28498,13928
26815,13566
53932,23184
57703,23975
54472,6901
40798,11135
60894,27179
28158,21541
32723,6701
48245,25449
35618,21538
8214,12016
52925,18835
32625,13428
28082,14969
49760,17539
32764,7926
10009,22047
27260,20227
55022,15013
30027,28761
45733,17127
13215,13555
20030,15408
27408,21018
51626,24745
54801,11475
42111,26399
27727,25768
53447,10462
33413,16000
42488,18351
54225,12553
47114,19363
13188,4989
19987,7775
10302,4974
40654,19309
29287,22586
21944,18973
14934,7922
58499,17150
43851,6738
33700,8455
52014,13230
14459,22961
53456,9049
8612,31234
53506,16888
10239,13201
37329,25127
21758,11645
33453,4855
7938,13036
61074,7730
53344,12842
42891,27069
6906,14816
18847,6748
12548,18785
20572,6029
38400,26508
53089,21437
9712,7482
20304,24788
55299,18789
17741,25560
41536,18314
37869,26560
39926,21538
33306,11337
28119,15079
49145,5643
36351,13032
21152,7786
10079,4761
27918,14454
13015,13077
46533,28558
21750,5110
16461,7018
21361,18056
28664,10735
21002,5416
51175,18174
40745,25096
22522,12794
35357,11635
6295,18445
18398,5809
54671,6130
51553,20711
55145,21887
49369,27489
12788,7589
27174,6437
9225,30321
55164,16628
42636,21662
24100,9737
56057,24506
57575,9793
55356,8326
35244,4522
15796,14177
54881,21940
49243,7372
52128,6159
27717,6907
25963,13951
34023,25737
19429,19873
6135,11547
10745,28265
28657,25581
15195,22648
28535,5992
27318,24453
46302,25958
53139,12461
17407,8312
34992,9429
49313,18963
12423,20036
44809,27847
31747,5180
52711,7966
51727,4636
40608,20359
24318,26953
34198,15694
54345,22318
33800,27299
30094,6009
53537,18871
27971,23736
12677,25754
7110,16500
20276,26445
55741,24158
13247,20116
36613,19613
23256,27207
39076,17757
36698,4294
5943,7544
44612,25323
54472,14704
41383,7030
11938,8061
60357,16417
8535,18845
8885,10998
40993,13045
29385,13264
55630,22391
55323,18197
25465,11754
7933,6033
8512,7340
19161,21316
14360,25969
16984,17900
34121,27819
14135,26467
16459,7536
14892,13074
27626,18257
19074,14477
53035,13888
23857,16141
35633,18374
23964,24905
38771,13410
29348,16987
39925,14180
50316,10490
38943,10421
37707,6298
20091,19451
7211,8549
29155,23369
42655,26200
36410,7169
16147,6116
9070,13121
39520,5066
48706,5588
55220,9105
55851,10390
22686,25614
28786,15774
34476,13611
16527,6986
53619,22724
7539,19909
20538,15625
47761,26489
26585,25600
37920,27865
13339,18735
56011,21284
44114,24132
12932,17216
54341,14582
7712,13225
35559,14426
14870,10692
10174,6697
41377,16530
44758,16804
13056,16559
17254,8001
17963,11515
42157,26544
42591,16155
41606,12754
52545,11921
22266,17338
29218,14108
39220,24326
48759,6925
8301,5865
49162,13705
34635,27597
41694,21839
40970,18171
26176,16485
8263,9961
37718,14776
11213,5257
4334,11156
40347,17281
57310,10521
38020,26360
22966,17877
28080,25446
35380,27317
28054,18076
37587,5474
19068,19038
12050,5610
20935,16341
48850,26512
13982,25029
12551,6688
13116,15361
15242,11335
9017,5951
28649,11989
36080,20252
5923,19869
61021,9165
51415,6265
36700,24692
22761,5350
41196,26577
27032,6756
50205,18941
38059,24277
53252,9473
41588,17302
12877,21074
28201,14763
47598,26169
11774,5800
36435,25809
16479,22278
29425,10690
19688,25315
21003,18458
12757,23897
44814,25950
15821,23186
50760,17316
44895,9096
23271,6346
51936,6589
52804,8191
22656,8193
57968,20382
24358,8692
